state,county,fips,cases,deaths,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,,land area (sq/mi),pop/sqmi,POP tot,POP MALE,POP FEM,0-19 tot,0-19 tot f,0-19 tot m,20-64tot,20-64f,20-64m,65+ tot,65+ m,65+ f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Eddy,35015,3466,54,17454,5424,23222,75.16%,23.36%,98.52%,RIGHT,4182.0,14.0,58460,29570,28890,16947,8432,8515,32978,15905,17073,8535,3982,4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Grant,35017,599,7,6553,7590,14435,45.40%,52.58%,97.98%,LEFT,3966.0,6.8,26998,13286,13712,5928,2885,3043,13350,6813,6537,7720,3706,4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Guadalupe,35019,317,2,917,1234,2189,41.89%,56.37%,98.26%,LEFT,3031.0,1.4,4300,2445,1855,992,460,532,2455,979,1476,853,437,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Harding,35021,7,0,319,179,505,63.17%,35.45%,98.61%,RIGHT,2126.0,0.3,625,319,306,75,37,38,305,146,159,245,122,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Hidalgo,35023,205,4,1120,823,1974,56.74%,41.69%,98.43%,RIGHT,3446.0,1.2,4198,2086,2112,1043,524,519,2212,1081,1131,943,436,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Lea,35025,5252,55,16531,4061,20918,79.03%,19.41%,98.44%,RIGHT,4393.0,16.2,71070,36550,34520,23246,11280,11966,39748,18822,20926,8076,3658,4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Lincoln,35027,907,8,6942,3194,10306,67.36%,30.99%,98.35%,RIGHT,4831.0,4.1,19572,9536,10036,3946,1897,2049,9909,5154,4755,5717,2732,2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Los Alamos,35028,194,0,4278,7554,12293,34.80%,61.45%,96.25%,LEFT,109.0,177.7,19369,9901,9468,4667,2260,2407,11199,5362,5837,3503,1657,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Luna,35029,2118,34,4408,3563,8103,54.40%,43.97%,98.37%,RIGHT,2965.0,8.0,23709,11966,11743,6780,3327,3453,11897,5817,6080,5032,2433,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,McKinley,35031,8128,302,7801,18029,26486,29.45%,68.07%,97.52%,LEFT,5449.0,13.1,71367,34392,36975,22195,10895,11300,39972,20648,19324,9200,3768,5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Mora,35033,62,0,903,1745,2686,33.62%,64.97%,98.59%,LEFT,1931.0,2.3,4521,2316,2205,892,449,443,2322,1141,1181,1307,692,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Otero,35035,2852,31,14521,8485,23571,61.61%,36.00%,97.60%,RIGHT,6627.0,10.2,67490,34971,32519,17004,8216,8788,38799,18222,20577,11687,5606,6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Quay,35037,292,5,2634,1170,3873,68.01%,30.21%,98.22%,RIGHT,2855.0,2.9,8253,4017,4236,1943,1002,941,4188,2118,2070,2122,1006,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Rio Arriba,35039,1678,27,5408,10990,16628,32.52%,66.09%,98.62%,LEFT,5858.0,6.6,38921,19049,19872,9949,4981,4968,21158,10668,10490,7814,3591,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Roosevelt,35041,1135,17,4634,1802,6608,70.13%,27.27%,97.40%,RIGHT,2449.0,7.6,18500,9201,9299,5392,2642,2750,10393,5188,5205,2715,1246,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Sandoval,35043,6321,95,34174,40588,76562,44.64%,53.01%,97.65%,LEFT,3710.0,39.6,146748,72041,74707,37070,17993,19077,82588,41962,40626,27090,12338,14752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,San Juan,35045,7390,256,32874,18083,52294,62.86%,34.58%,97.44%,RIGHT,5514.0,22.5,123958,61301,62657,35413,17430,17983,69148,34548,34600,19397,8718,10679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,San Miguel,35047,549,2,3421,7888,11531,29.67%,68.41%,98.07%,LEFT,4717.0,5.8,27277,13519,13758,5672,2805,2867,15438,7632,7806,6167,2846,3321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Santa Fe,35049,6241,44,18329,62530,82227,22.29%,76.05%,98.34%,LEFT,1909.0,78.8,150358,72731,77627,29484,14735,14749,82768,42201,40567,38106,17415,20691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Sierra,35051,433,11,3542,2265,5945,59.58%,38.10%,97.68%,RIGHT,4180.0,2.6,10791,5416,5375,1852,906,946,4900,2472,2428,4039,2042,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Socorro,35053,744,32,3255,3722,7160,45.46%,51.98%,97.44%,LEFT,6647.0,2.5,16637,8310,8327,4355,2148,2207,8946,4420,4526,3336,1577,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Taos,35055,965,29,3715,13121,17181,21.62%,76.37%,97.99%,LEFT,2203.0,14.9,32723,15996,16727,6338,3073,3265,17371,8773,8598,9014,4133,4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Torrance,35057,436,2,4772,2344,7281,65.54%,32.19%,97.73%,RIGHT,3345.0,4.6,15461,8132,7329,3505,1755,1750,8637,3938,4699,3319,1683,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Union,35059,303,7,1388,383,1789,77.59%,21.41%,98.99%,RIGHT,3830.0,1.1,4059,2280,1779,828,420,408,2344,849,1495,887,377,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico,Valencia,35061,4026,42,17364,14263,32277,53.80%,44.19%,97.99%,RIGHT,1068.0,71.8,76688,38437,38251,19827,9700,10127,42882,21116,21766,13979,6544,7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Albany,36001,7392,159,45570,73189,121529,37.50%,60.22%,97.72%,LEFT,533.0,573.2,305506,147818,157688,68022,33633,34389,184212,93695,90517,53272,22912,30360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Allegany,36003,1306,63,14135,6048,20782,68.02%,29.10%,97.12%,RIGHT,1034.0,44.6,46091,23418,22673,11895,5631,6264,25141,12344,12797,9055,4357,4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Bronx County,36005,58380,4070,55849,271835,329638,16.94%,82.46%,99.41%,LEFT,57.4,24694.5,1418207,669548,748659,386338,188789,197549,843103,445775,397328,188766,74671,114095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Broome,36007,6238,167,43728,46909,92853,47.09%,50.52%,97.61%,LEFT,715.0,266.4,190488,93845,96643,44888,21519,23369,108620,54291,54329,36980,16147,20833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Cattaraugus,36009,1594,28,22155,11879,34845,63.58%,34.09%,97.67%,RIGHT,1310.0,58.1,76117,37853,38264,18780,9207,9573,42315,21050,21265,15022,7015,8007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Cayuga,36011,1324,11,19495,16143,36433,53.51%,44.31%,97.82%,RIGHT,864.0,88.6,76576,39286,37290,16595,8015,8580,44792,21224,23568,15189,7138,8051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Chautauqua,36013,2099,10,34853,23087,59304,58.77%,38.93%,97.70%,RIGHT,1500.0,84.6,126903,62574,64329,29766,14728,15038,70852,35188,35664,26285,11872,14413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Chemung,36015,3595,63,21922,16636,39410,55.63%,42.21%,97.84%,RIGHT,410.8,203.1,83456,41328,42128,19638,9701,9937,47534,23392,24142,16284,7249,9035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Chenango,36017,781,10,13464,8251,22269,60.46%,37.05%,97.51%,RIGHT,898.9,52.5,47207,23657,23550,10680,5210,5470,26677,13192,13485,9850,4702,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Clinton,36019,586,5,14354,12690,27471,52.25%,46.19%,98.45%,RIGHT,1118.0,72.0,80485,41357,39128,17415,8596,8819,48849,22912,25937,14221,6601,7620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Columbia,36021,1157,58,14453,20253,35363,40.87%,57.27%,98.14%,LEFT,648.0,91.8,59461,29736,29725,11156,5209,5947,33805,16777,17028,14500,6761,7739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Cortland,36023,1335,4,10788,10367,21675,49.77%,47.83%,97.60%,RIGHT,502.0,94.8,47581,23288,24293,11947,6000,5947,27599,13901,13698,8035,3643,4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Delaware,36025,477,6,11952,6420,18763,63.70%,34.22%,97.92%,RIGHT,1468.0,30.1,44135,22347,21788,8841,4218,4623,24178,11884,12294,11116,5430,5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Dutchess,36027,8629,202,59661,57720,119539,49.91%,48.29%,98.19%,RIGHT,825.0,356.6,294218,146237,147981,64786,31853,32933,176033,86754,89279,53399,24025,29374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Erie,36029,31282,919,178349,198808,383952,46.45%,51.78%,98.23%,LEFT,1227.0,748.7,918702,444635,474067,209453,102789,106664,540314,275084,265230,168935,72741,96194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Essex,36031,356,14,8976,9947,19259,46.61%,51.65%,98.26%,LEFT,1916.0,19.3,36885,19063,17822,6573,3167,3406,21363,9990,11373,8949,4284,4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Franklin,36033,398,9,8530,6586,15397,55.40%,42.77%,98.17%,RIGHT,1697.0,29.5,50022,27540,22482,10917,5141,5776,30380,12758,17622,8725,4142,4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Fulton,36035,742,28,13989,5804,20180,69.32%,28.76%,98.08%,RIGHT,533.0,100.2,53383,26523,26860,11805,5729,6076,30826,15195,15631,10752,4816,5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Genesee,36037,1452,18,18876,9625,29204,64.63%,32.96%,97.59%,RIGHT,495.0,115.7,57280,28538,28742,12935,6429,6506,33295,16281,17014,11050,5018,6032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Greene,36039,832,18,12722,7675,20882,60.92%,36.75%,97.68%,RIGHT,658.0,71.7,47188,24580,22608,8796,4074,4722,27667,12930,14737,10725,5121,5604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Hamilton,36041,65,1,2225,1178,3460,64.31%,34.05%,98.35%,RIGHT,1808.0,2.4,4416,2208,2208,662,327,335,2347,1171,1176,1407,697,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Herkimer,36043,1020,13,17038,7282,24766,68.80%,29.40%,98.20%,RIGHT,1458.0,42.1,61319,30392,30927,14134,6886,7248,34168,17043,17125,13017,6019,6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Jefferson,36045,878,4,25629,17307,43848,58.45%,39.47%,97.92%,RIGHT,1857.0,59.1,109834,57648,52186,28847,13913,14934,65376,29750,35626,15611,7088,8523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Kings County,36047,58381,4070,174731,514133,693937,25.18%,74.09%,99.27%,LEFT,96.9,26418.0,2559903,1212194,1347709,629964,307977,321987,1562055,822526,739529,367884,150678,217206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Lewis,36049,521,9,8890,3823,12964,68.57%,29.49%,98.06%,RIGHT,1290.0,20.4,26296,13338,12958,6550,3159,3391,14746,7156,7590,5000,2357,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Livingston,36051,1017,16,18182,12477,31401,57.90%,39.73%,97.64%,RIGHT,640.0,98.3,62914,31613,31301,14165,7064,7101,37213,17977,19236,11536,5276,6260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Madison,36053,1381,15,18402,14785,34087,53.99%,43.37%,97.36%,RIGHT,662.0,107.2,70941,35016,35925,16902,8396,8506,40645,20382,20263,13394,6247,7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Monroe,36055,21268,344,145290,223936,378761,38.36%,59.12%,97.48%,LEFT,1366.0,543.0,741770,357579,384191,175546,85941,89605,433729,223252,210477,132495,57497,74998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Montgomery,36057,683,20,11500,5746,17615,65.29%,32.62%,97.91%,RIGHT,410.0,120.1,49221,24277,24944,12322,5973,6349,27590,13918,13672,9309,4256,5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Nassau,36059,67978,2292,324858,392034,726335,44.73%,53.97%,98.70%,LEFT,453.0,2995.4,1356924,661741,695183,323627,157546,166081,786607,398740,387867,246690,107793,138897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,New York County,36061,58380,4071,65001,377605,446861,14.55%,84.50%,99.05%,LEFT,33.8,48229.4,1628706,771478,857228,266644,134553,132091,1085941,559659,526282,276121,113105,163016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,Niagara,36063,5378,127,51355,34809,87821,58.48%,39.64%,98.11%,RIGHT,1140.0,183.6,209281,102128,107153,46593,22935,23658,121828,61591,60237,40860,18233,22627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
